symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
GCKR	0.2955644569907636	0.48618108862381754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	No data	No data	No data	0.3920000000000002	No data	0.2920400083350698	-0.6670075524294785	0	-1	No data	No data	1	0.5
SP140	0.29548656834504516	0.4860529677159371	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.39456136695144817	-0.2968774632995319	0	No data	No data	0	0.75	0
KSR1	0.29513088938190823	0.4854679028293838	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.28879499999999964	No data	-0.575432381746197	-0.27497795858583446	0	No data	No data	0	0.5	-1
PUS10	0.29336127718001437	0.48255702512941173	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.32892500000000024	No data	0.1617003542404667	0	0	No data	No data	No data	-1	-1
TTC33	0.2933426987231642	0.4825264649786131	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10305499999999981	No data	0.15753281933736196	No data	0	-1	No data	No data	-1	0
ANXA11	0.2932950770513221	0.482448130944494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6435650000000003	No data	0.0877266097103564	0	0	No data	No data	0	-1	-1
FAM118A	0.29205076818467424	0.48040133734309015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6218499999999999	No data	0.11877474473848726	-0.022060910089015118	0	No data	No data	0	-1	-1
NXPE1	0.29087106590484285	0.4784608166712208	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	No data	No data	0.870702229631173	No data	0	No data	No data	-0.2458874999999999	1	0.5
DNLZ	0.28772137587222696	0.4732798157333014	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.8938320483434048	No data	0	No data	No data	No data	-1	0
BANK1	0.28505269308795267	0.4688900351945316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.1021046051260679	0	0	No data	No data	0	0.75	0
FCGR2B	0.28446805585886953	0.46488869735794996	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	0.75	1	0	0	0	0	0	No data	-0.3412169201917066	-0.9111105592264029	0	No data	No data	-0.60484	1	-1
NARF	0.28171400535002233	0.463398147382552	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.2763150000000003	No data	0.43894561366951446	No data	0	No data	No data	0	-1	-1
IL17RA	0.27976310263591	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.08481924694431328	No data	No data	1	0	1	0	0	0	0	No data	-0.3426755574077933	-0.7891548734562925	0	No data	No data	0	0.5	-1
MAP3K8	0.27930785849788897	0.4594402185169863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.6680950000000003	0	-0.7226505521983746	-0.8574603414121947	0	No data	No data	0	1	-1
PTPN2	0.27882165707236045	0.4575765751949539	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	1	1	0	0.4337350000000001	1	-0.9112315065638674	-0.7767185402855089	0	-1	No data	0	0.5	-1
ATRAID	0.278395462128583	0.45793939577056436	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.26370077099395717	0	0	No data	No data	No data	-1	-1
ENSG00000284779	0.2775861697593533	0.4566081712752613	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data	No data	No data	No data	No data
RORC	0.2772361707778244	0.45208089934267903	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	0.25	0	0	1	1	1	0.440155	1	-0.9315482392165034	-0.599305651011231	0	-1	No data	0	0.5	0
DHFR	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.46524	0	-0.032090018753907046	-0.8860725421928369	-1	-1	No data	-0.7860949999999999	-1	-1
PDE4C	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	No data	-0.12773494478016256	0	0	No data	No data	-0.23897000000000013	0.5	0
PDE4D	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.8640300000000003	1	-0.8817461971244009	-0.7179667329277475	0	-1	No data	-0.09146999999999998	0.5	0
PDE4B	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.8573349999999997	1	-0.6331527401541988	-0.7028487395236738	0	-1	No data	-0.24932000000000015	0.5	-1
TCP11	0.2767726922179246	0.45527006248948404	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.16628464263388198	No data	0	No data	No data	-0.21471249999999992	1	1
RUNX3	0.27515136110467237	0.44365026864454804	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17905654552672945	No data	No data	No data	0	0	0	0	0	0.5421700000000002	No data	-0.5942904771827464	-0.899516250029273	0	No data	No data	-0.1506025000000001	0.5	0
SLC22A25	0.2746789516423018	0.4518260182268008	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.6682642217128569	0	0	No data	No data	-0.30987250000000016	1	0.5
BBS9	0.27383325083701127	0.45043490461878305	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3799300000000002	No data	-0.08418420504271729	-0.37799796016008663	0	No data	No data	No data	-1	-1
RASGRP1	0.27318280377811727	0.44936496859736513	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.5169400000000003	No data	-0.7300479266513857	-0.6663769787781831	0	No data	No data	0	0.5	0
TEAD3	0.2729872596580272	0.44904331336808867	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.8735649999999999	1	-0.8058970618878933	-0.1317761340245982	0	No data	No data	-0.23563249999999983	-1	0
SHTN1	0.27210897624846136	0.44759860385013633	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.5562600000000003	No data	-0.5495936653469473	-0.6585778647674273	0	No data	No data	0	1	0
NR5A2	0.2705021991486858	0.4449555775285745	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	1	0.4824399999999997	0	-0.5599083142321317	-0.2652956016182259	0	No data	No data	0	0.75	0
SKAP2	0.27025127314774355	0.44454282331061407	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5125349999999997	No data	-0.29672848510106276	-0.24744166914347943	0	No data	No data	0	-1	-1
DLD	0.2691081828160768	0.4426625265134167	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.7445950000000003	No data	-0.43967493227755783	-0.39321856926097687	0	No data	No data	0	0.5	-1
ADO	0.268650189586359	0.44190916242737743	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0.2592599999999997	No data	-0.1256511773286101	No data	0	No data	No data	No data	-1	-1
SELL	0.26751615771613535	0.43541673726292857	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09254057696976897	No data	No data	0.75	0	0	1	1	0	0	No data	0.12710981454469672	-0.2159524535510418	0	No data	No data	0	0.75	0
PSMG1	0.2672533965852886	0.4396115440034418	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.2534700000000001	No data	0.016670139612419144	-0.21311136101467038	0	No data	No data	No data	0.5	-1
WWOX	0.2654788388074029	0.43669253120649615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6739150000000003	No data	0.6361742029589499	-0.9403385307640757	0	-1	No data	0	-1	-1
CCL2	0.26333766864014424	0.42797451811379444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1039190150650665	No data	No data	0.5	0	1	1	1	0	0	No data	0.10950197957907903	-0.9570952464677102	0	-1	No data	-0.3434349999999998	0.5	-1
IRGM	0.26255329861908866	0.4312723089444484	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0	No data	No data	-0.7156331804888033	0	No data	No data	0	No data	No data
SBNO2	0.2614029092987944	0.42618836917773256	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	0	0	0	0.08492000000000033	No data	-0.6113773702854761	-0.47280265994534054	0	No data	No data	0	-1	0
SLC9A8	0.26073062546442355	0.42827415000625035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.7848550000000003	No data	0.1305480308397582	-0.20442389805586242	0	No data	No data	0	-1	-1
PTGER3	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	0	-0.4016461762867264	-0.8288488145521746	0	-1	No data	0	0.5	0
IL27	0.2565372040443892	0.4172790899183859	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09410262138029883	No data	No data	No data	0	1	0	0	0	0	No data	-0.49124817670347987	-0.5516572839837997	0	No data	No data	No data	1	0.5
DENND1B	0.25167141902029233	0.4139803740969109	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.19354999999999975	No data	-0.5146905605334444	-0.14275645265703907	0	No data	No data	0	-1	0
TM2D1	0.24649162804431443	0.40546001125902253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.25120999999999966	No data	0.2500520941862887	0	0	No data	No data	0	-1	-1
ADGRL2	0.24547710771477924	0.40379120235261257	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7753549999999997	No data	-0.9711398207959991	-0.8188838483618099	0	No data	No data	-0.11163999999999988	-1	0
